,tag,gene_length
11469,297246.15.peg.140,459
11470,297246.15.peg.141,585
11471,297246.15.peg.142,123
11472,297246.15.peg.143,972
11473,297246.15.peg.144,522
11474,297246.15.peg.145,1359
11475,297246.15.peg.146,1104
11476,297246.15.peg.147,930
11477,297246.15.peg.148,2418
11478,297246.15.peg.149,1047
11479,297246.15.peg.150,1893
11480,297246.15.peg.151,846
11481,297246.15.peg.152,117
11482,297246.15.peg.153,1260
11483,297246.15.peg.154,258
11484,297246.15.peg.155,1245
11485,297246.15.peg.156,471
11486,297246.15.peg.157,1578
11487,297246.15.peg.158,840
11488,297246.15.peg.159,1212
11489,297246.15.peg.160,999
11490,297246.15.peg.161,933
11491,297246.15.peg.162,906
11492,297246.15.peg.163,1386
11493,297246.15.peg.164,150
11494,297246.15.peg.165,1677
11495,297246.15.peg.166,117
11496,297246.15.peg.167,912
11497,297246.15.peg.168,480
11498,297246.15.peg.169,2124
11499,297246.15.peg.170,549
11500,297246.15.peg.171,423
11501,297246.15.peg.172,573
11502,297246.15.peg.173,1392
11503,297246.15.peg.174,996
11504,297246.15.peg.175,576
11505,297246.15.peg.176,2919
11506,297246.15.peg.177,891
11507,297246.15.peg.178,1194
11508,297246.15.peg.179,1026
11509,297246.15.peg.180,645
11510,297246.15.peg.181,357
11511,297246.15.peg.182,723
11512,297246.15.peg.183,744
11513,297246.15.peg.184,1518
11514,297246.15.peg.185,1086
11515,297246.15.peg.186,294
11516,297246.15.peg.187,294
11517,297246.15.peg.188,294
11518,297246.15.peg.189,996
11519,297246.15.peg.190,159
11520,297246.15.peg.191,324
11521,297246.15.peg.192,192
11522,297246.15.peg.193,861
11523,297246.15.peg.194,237
11524,297246.15.peg.195,876
11525,297246.15.peg.196,213
11526,297246.15.peg.197,399
11527,297246.15.peg.198,135
11528,297246.15.peg.199,663
11529,297246.15.peg.200,879
11530,297246.15.peg.201,1296
11531,297246.15.peg.202,867
11532,297246.15.peg.203,153
11533,297246.15.peg.204,483
11534,297246.15.peg.205,894
11535,297246.15.peg.206,195
11536,297246.15.peg.207,735
11537,297246.15.peg.208,702
11538,297246.15.peg.209,909
11539,297246.15.peg.210,720
11540,297246.15.peg.211,561
11541,297246.15.peg.212,162
11542,297246.15.peg.213,405
11543,297246.15.peg.214,744
11544,297246.15.peg.215,1092
11545,297246.15.peg.216,219
11546,297246.15.peg.217,1257
11547,297246.15.peg.218,240
11548,297246.15.peg.219,192
11549,297246.15.peg.220,366
11550,297246.15.peg.221,846
11551,297246.15.peg.222,255
11552,297246.15.peg.223,117
11553,297246.15.peg.224,942
11554,297246.15.peg.225,165
11555,297246.15.peg.226,1221
11556,297246.15.peg.227,324
11557,297246.15.peg.228,285
11558,297246.15.peg.229,834
11559,297246.15.peg.230,255
11560,297246.15.peg.231,3177
11561,297246.15.peg.232,1146
11562,297246.15.peg.233,1440
11563,297246.15.peg.234,309
11564,297246.15.peg.235,237
11565,297246.15.peg.236,228
11566,297246.15.peg.237,750
11567,297246.15.rna.1,76
11568,297246.15.peg.238,1179
11569,297246.15.peg.239,1992
11570,297246.15.peg.240,1614
11571,297246.15.peg.241,1572
11572,297246.15.peg.242,315
11573,297246.15.peg.243,582
11574,297246.15.peg.244,1311
11575,297246.15.peg.245,1203
11576,297246.15.peg.246,1164
11577,297246.15.peg.247,768
11578,297246.15.peg.248,1326
11579,297246.15.peg.249,459
11580,297246.15.peg.250,948
11581,297246.15.peg.251,1524
11582,297246.15.peg.252,474
11583,297246.15.peg.253,1926
11584,297246.15.peg.254,591
11585,297246.15.peg.255,729
11586,297246.15.peg.256,447
11587,297246.15.peg.257,3975
11588,297246.15.peg.258,465
11589,297246.15.peg.259,126
11590,297246.15.peg.260,2181
11591,297246.15.peg.261,750
11592,297246.15.peg.262,651
11593,297246.15.peg.263,1380
11594,297246.15.peg.264,168
11595,297246.15.peg.265,1194
11596,297246.15.peg.266,183
11597,297246.15.peg.267,453
11598,297246.15.peg.268,2691
11599,297246.15.peg.269,1056
11600,297246.15.peg.270,783
11601,297246.15.peg.271,1230
11602,297246.15.peg.272,861
11603,297246.15.peg.273,576
11604,297246.15.peg.274,129
11605,297246.15.peg.275,597
11606,297246.15.peg.276,1281
11607,297246.15.peg.277,807
11608,297246.15.peg.278,270
11609,297246.15.peg.279,1803
11610,297246.15.peg.280,930
11611,297246.15.peg.281,1197
11612,297246.15.peg.282,3222
11613,297246.15.peg.283,1245
11614,297246.15.peg.284,114
11615,297246.15.peg.285,1455
11616,297246.15.peg.286,309
11617,297246.15.peg.287,1371
11618,297246.15.peg.288,378
11619,297246.15.peg.289,1083
11620,297246.15.peg.290,468
11621,297246.15.peg.291,531
11622,297246.15.peg.292,1740
11623,297246.15.peg.293,1299
11624,297246.15.peg.294,615
11625,297246.15.peg.295,603
11626,297246.15.peg.296,603
11627,297246.15.peg.297,3312
11628,297246.15.peg.298,1884
11629,297246.15.peg.299,897
11630,297246.15.peg.300,1500
11631,297246.15.peg.301,177
11632,297246.15.peg.302,2469
11633,297246.15.peg.303,732
11634,297246.15.peg.304,186
11635,297246.15.peg.305,693
11636,297246.15.peg.306,1071
11637,297246.15.peg.307,5598
11638,297246.15.peg.308,1425
11639,297246.15.peg.309,1191
11640,297246.15.peg.310,993
11641,297246.15.peg.311,2007
11642,297246.15.peg.312,135
11643,297246.15.peg.313,1335
11644,297246.15.peg.314,2016
11645,297246.15.peg.315,126
11646,297246.15.peg.316,318
11647,297246.15.peg.317,4119
11648,297246.15.peg.318,993
11649,297246.15.peg.319,300
11650,297246.15.peg.320,516
11651,297246.15.peg.321,138
11652,297246.15.peg.322,123
11653,297246.15.peg.323,189
11654,297246.15.peg.324,171
11655,297246.15.peg.325,684
11656,297246.15.peg.326,870
11657,297246.15.peg.327,363
11658,297246.15.peg.328,204
11659,297246.15.peg.329,303
11660,297246.15.peg.330,282
11661,297246.15.peg.331,2481
11662,297246.15.peg.332,711
11663,297246.15.peg.333,147
11664,297246.15.peg.334,396
11665,297246.15.peg.335,1041
11666,297246.15.peg.336,717
11667,297246.15.peg.337,753
11668,297246.15.peg.338,1092
11669,297246.15.peg.339,1005
11670,297246.15.peg.340,1902
11671,297246.15.peg.341,798
11672,297246.15.peg.342,750
11673,297246.15.peg.343,2640
11674,297246.15.peg.344,207
11675,297246.15.peg.345,270
11676,297246.15.peg.346,648
11677,297246.15.peg.347,810
11678,297246.15.peg.348,462
11679,297246.15.peg.349,1428
11680,297246.15.peg.350,360
11681,297246.15.peg.351,648
11682,297246.15.peg.352,240
11683,297246.15.peg.353,207
11684,297246.15.peg.354,1209
11685,297246.15.peg.355,825
11686,297246.15.peg.356,909
11687,297246.15.peg.357,1941
11688,297246.15.peg.358,2499
11689,297246.15.peg.359,267
11690,297246.15.peg.360,126
11691,297246.15.peg.361,120
11692,297246.15.peg.362,867
11693,297246.15.peg.363,3222
11694,297246.15.peg.364,867
11695,297246.15.peg.365,567
11696,297246.15.peg.366,363
11697,297246.15.peg.367,189
11698,297246.15.peg.368,120
11699,297246.15.peg.369,867
11700,297246.15.peg.370,1104
11701,297246.15.peg.371,1650
11702,297246.15.peg.372,981
11703,297246.15.peg.373,810
11704,297246.15.peg.374,120
11705,297246.15.peg.375,159
11706,297246.15.peg.376,516
11707,297246.15.peg.377,162
11708,297246.15.peg.378,225
11709,297246.15.peg.379,252
11710,297246.15.peg.380,135
11711,297246.15.peg.381,1437
11712,297246.15.peg.382,201
11713,297246.15.peg.383,747
11714,297246.15.peg.384,879
11715,297246.15.peg.385,1083
11716,297246.15.peg.386,762
11717,297246.15.peg.387,213
11718,297246.15.peg.388,480
11719,297246.15.peg.389,978
11720,297246.15.peg.390,459
11721,297246.15.peg.391,774
11722,297246.15.peg.392,456
11723,297246.15.peg.393,885
11724,297246.15.peg.394,129
11725,297246.15.peg.395,411
11726,297246.15.peg.396,726
11727,297246.15.peg.397,687
11728,297246.15.peg.398,756
11729,297246.15.peg.399,567
11730,297246.15.peg.400,699
11731,297246.15.peg.401,861
11732,297246.15.peg.402,1050
11733,297246.15.peg.403,837
11734,297246.15.peg.404,1443
11735,297246.15.peg.405,1149
11736,297246.15.peg.406,1233
11737,297246.15.peg.407,1143
11738,297246.15.peg.408,165
11739,297246.15.peg.409,975
11740,297246.15.peg.410,819
11741,297246.15.peg.411,843
11742,297246.15.peg.412,912
11743,297246.15.peg.413,453
11744,297246.15.peg.414,1479
11745,297246.15.peg.415,135
11746,297246.15.peg.416,1410
11747,297246.15.peg.417,1053
11748,297246.15.peg.418,867
11749,297246.15.peg.419,954
11750,297246.15.peg.420,2250
11751,297246.15.peg.421,114
11752,297246.15.peg.422,993
11753,297246.15.peg.423,1254
11754,297246.15.peg.424,318
11755,297246.15.peg.425,2649
11756,297246.15.peg.426,1137
11757,297246.15.peg.427,114
11758,297246.15.peg.428,1035
11759,297246.15.peg.429,1371
11760,297246.15.peg.430,990
11761,297246.15.peg.431,777
11762,297246.15.peg.432,537
11763,297246.15.peg.433,1788
11764,297246.15.peg.434,699
11765,297246.15.peg.435,1170
11766,297246.15.peg.436,282
11767,297246.15.peg.437,414
11768,297246.15.peg.438,126
11769,297246.15.peg.439,2886
11770,297246.15.peg.440,1971
11771,297246.15.peg.441,588
11772,297246.15.peg.442,447
11773,297246.15.peg.443,1416
11774,297246.15.peg.444,708
11775,297246.15.peg.445,390
11776,297246.15.peg.446,885
11777,297246.15.peg.447,213
11778,297246.15.peg.448,1080
11779,297246.15.peg.449,501
11780,297246.15.peg.450,840
11781,297246.15.peg.451,354
11782,297246.15.peg.452,2289
11783,297246.15.peg.453,1521
11784,297246.15.peg.454,852
11785,297246.15.peg.455,1590
11786,297246.15.peg.456,987
11787,297246.15.peg.457,1398
11788,297246.15.peg.458,1107
11789,297246.15.peg.459,1566
11790,297246.15.peg.460,834
11791,297246.15.peg.461,126
11792,297246.15.peg.462,114
11793,297246.15.peg.463,114
11794,297246.15.peg.464,699
11795,297246.15.peg.465,1296
11796,297246.15.peg.466,393
11797,297246.15.peg.467,819
11798,297246.15.peg.468,1995
11799,297246.15.peg.469,597
11800,297246.15.peg.470,339
11801,297246.15.peg.471,114
11802,297246.15.peg.472,1830
11803,297246.15.peg.473,297
11804,297246.15.peg.474,2559
11805,297246.15.peg.475,447
11806,297246.15.peg.476,1812
11807,297246.15.peg.477,4491
11808,297246.15.peg.478,483
11809,297246.15.peg.479,1980
11810,297246.15.peg.480,795
11811,297246.15.peg.481,1467
11812,297246.15.peg.482,1353
11813,297246.15.peg.483,759
11814,297246.15.peg.484,933
11815,297246.15.peg.485,888
11816,297246.15.peg.486,600
11817,297246.15.peg.487,1395
11818,297246.15.peg.488,3363
11819,297246.15.peg.489,726
11820,297246.15.peg.490,954
11821,297246.15.peg.491,342
11822,297246.15.peg.492,1152
11823,297246.15.peg.493,1245
11824,297246.15.peg.494,276
11825,297246.15.peg.495,678
11826,297246.15.peg.496,639
11827,297246.15.peg.497,528
11828,297246.15.peg.498,129
11829,297246.15.peg.499,1347
11830,297246.15.peg.500,1038
11831,297246.15.peg.501,993
11832,297246.15.peg.502,1944
11833,297246.15.peg.503,1785
11834,297246.15.peg.504,261
11835,297246.15.peg.505,294
11836,297246.15.peg.506,399
11837,297246.15.peg.507,639
11838,297246.15.peg.508,1275
11839,297246.15.peg.509,657
11840,297246.15.peg.510,981
11841,297246.15.peg.511,252
11842,297246.15.peg.512,450
11843,297246.15.peg.513,1548
11844,297246.15.peg.514,435
11845,297246.15.peg.515,981
11846,297246.15.peg.516,588
11847,297246.15.peg.517,1500
11848,297246.15.peg.518,1404
11849,297246.15.peg.519,621
11850,297246.15.peg.520,384
11851,297246.15.peg.521,1188
11852,297246.15.peg.522,870
11853,297246.15.peg.523,3351
11854,297246.15.peg.524,1554
11855,297246.15.peg.525,666
11856,297246.15.peg.526,1524
11857,297246.15.peg.527,1416
11858,297246.15.peg.528,1164
11859,297246.15.peg.529,882
11860,297246.15.peg.530,1941
11861,297246.15.peg.531,1185
11862,297246.15.peg.532,777
11863,297246.15.peg.533,1212
11864,297246.15.peg.534,1125
11865,297246.15.peg.535,663
11866,297246.15.peg.536,774
11867,297246.15.peg.537,156
11868,297246.15.peg.538,114
11869,297246.15.peg.539,231
11870,297246.15.peg.540,570
11871,297246.15.peg.541,981
11872,297246.15.peg.542,2073
11873,297246.15.peg.543,1206
11874,297246.15.peg.544,534
11875,297246.15.peg.545,621
11876,297246.15.peg.546,2439
11877,297246.15.peg.547,693
11878,297246.15.peg.548,651
11879,297246.15.peg.549,978
11880,297246.15.peg.550,2661
11881,297246.15.peg.551,1290
11882,297246.15.peg.552,975
11883,297246.15.peg.553,492
11884,297246.15.peg.554,546
11885,297246.15.rna.2,1512
11886,297246.15.rna.3,76
11887,297246.15.rna.4,2910
11888,297246.15.rna.5,118
11889,297246.15.rna.6,76
11890,297246.15.rna.7,85
11891,297246.15.rna.8,74
11892,297246.15.rna.9,76
11893,297246.15.peg.555,1191
11894,297246.15.rna.10,76
11895,297246.15.peg.556,330
11896,297246.15.peg.557,549
11897,297246.15.peg.558,435
11898,297246.15.peg.559,696
11899,297246.15.peg.560,534
11900,297246.15.peg.561,381
11901,297246.15.peg.562,4107
11902,297246.15.peg.563,4224
11903,297246.15.peg.564,219
11904,297246.15.peg.565,528
11905,297246.15.peg.566,2085
11906,297246.15.peg.567,1191
11907,297246.15.peg.568,318
11908,297246.15.peg.569,648
11909,297246.15.peg.570,606
11910,297246.15.peg.571,297
11911,297246.15.peg.572,828
11912,297246.15.peg.573,279
11913,297246.15.peg.574,336
11914,297246.15.peg.575,657
11915,297246.15.peg.576,414
11916,297246.15.peg.577,195
11917,297246.15.peg.578,255
11918,297246.15.peg.579,366
11919,297246.15.peg.580,330
11920,297246.15.peg.581,552
11921,297246.15.peg.582,303
11922,297246.15.peg.583,390
11923,297246.15.peg.584,540
11924,297246.15.peg.585,360
11925,297246.15.peg.586,507
11926,297246.15.peg.587,186
11927,297246.15.peg.588,435
11928,297246.15.peg.589,1329
11929,297246.15.peg.590,114
11930,297246.15.peg.591,357
11931,297246.15.peg.592,399
11932,297246.15.peg.593,621
11933,297246.15.peg.594,993
11934,297246.15.peg.595,315
11935,297246.15.peg.596,480
11936,297246.15.peg.597,1368
11937,297246.15.peg.598,759
11938,297246.15.peg.599,414
11939,297246.15.peg.600,897
11940,297246.15.peg.601,1293
11941,297246.15.peg.602,1278
11942,297246.15.peg.603,846
11943,297246.15.peg.604,306
11944,297246.15.peg.605,2691
11945,297246.15.peg.606,834
11946,297246.15.peg.607,129
11947,297246.15.peg.608,354
11948,297246.15.peg.609,117
11949,297246.15.peg.610,648
11950,297246.15.peg.611,435
11951,297246.15.peg.612,216
11952,297246.15.peg.613,330
11953,297246.15.peg.614,162
11954,297246.15.peg.615,411
11955,297246.15.peg.616,135
11956,297246.15.peg.617,144
11957,297246.15.peg.618,1071
11958,297246.15.peg.619,387
11959,297246.15.peg.620,600
11960,297246.15.peg.621,4272
11961,297246.15.peg.622,744
11962,297246.15.peg.623,1221
11963,297246.15.peg.624,1455
11964,297246.15.peg.625,714
11965,297246.15.peg.626,474
11966,297246.15.peg.627,552
11967,297246.15.peg.628,459
11968,297246.15.peg.629,2856
11969,297246.15.peg.630,582
11970,297246.15.peg.631,1020
11971,297246.15.peg.632,774
11972,297246.15.peg.633,915
11973,297246.15.peg.634,114
11974,297246.15.peg.635,1020
11975,297246.15.peg.636,639
11976,297246.15.peg.637,708
11977,297246.15.peg.638,282
11978,297246.15.peg.639,864
11979,297246.15.peg.640,447
11980,297246.15.peg.641,366
11981,297246.15.peg.642,753
11982,297246.15.peg.643,510
11983,297246.15.peg.644,261
11984,297246.15.peg.645,1377
11985,297246.15.peg.646,717
11986,297246.15.peg.647,1452
11987,297246.15.peg.648,1404
11988,297246.15.peg.649,525
11989,297246.15.peg.650,342
11990,297246.15.peg.651,444
11991,297246.15.peg.652,549
11992,297246.15.peg.653,204
11993,297246.15.peg.654,150
11994,297246.15.peg.655,597
11995,297246.15.peg.656,525
11996,297246.15.peg.657,1008
11997,297246.15.peg.658,885
11998,297246.15.peg.659,642
11999,297246.15.peg.660,909
12000,297246.15.peg.661,246
12001,297246.15.peg.662,1491
12002,297246.15.peg.663,714
12003,297246.15.peg.664,1839
12004,297246.15.peg.665,996
12005,297246.15.peg.666,663
12006,297246.15.peg.667,1422
12007,297246.15.peg.668,1284
12008,297246.15.peg.669,237
12009,297246.15.peg.670,540
12010,297246.15.peg.671,996
12011,297246.15.peg.672,234
12012,297246.15.peg.673,414
12013,297246.15.peg.674,360
12014,297246.15.peg.675,1344
12015,297246.15.peg.676,1038
12016,297246.15.peg.677,933
12017,297246.15.peg.678,888
12018,297246.15.peg.679,381
12019,297246.15.peg.680,369
12020,297246.15.peg.681,612
12021,297246.15.peg.682,801
12022,297246.15.peg.683,2001
12023,297246.15.peg.684,153
12024,297246.15.peg.685,777
12025,297246.15.peg.686,141
12026,297246.15.peg.687,213
12027,297246.15.peg.688,261
12028,297246.15.peg.689,345
12029,297246.15.peg.690,363
12030,297246.15.peg.691,576
12031,297246.15.peg.692,1131
12032,297246.15.peg.693,2352
12033,297246.15.peg.694,570
12034,297246.15.peg.695,285
12035,297246.15.peg.696,639
12036,297246.15.peg.697,1083
12037,297246.15.peg.698,3147
12038,297246.15.peg.699,810
12039,297246.15.peg.700,585
12040,297246.15.peg.701,399
12041,297246.15.peg.702,627
12042,297246.15.peg.703,3030
12043,297246.15.peg.704,1257
12044,297246.15.peg.705,2922
12045,297246.15.peg.706,786
12046,297246.15.peg.707,1590
12047,297246.15.peg.708,870
12048,297246.15.peg.709,1344
12049,297246.15.peg.710,483
12050,297246.15.peg.711,438
12051,297246.15.peg.712,1791
12052,297246.15.peg.713,1632
12053,297246.15.peg.714,849
12054,297246.15.peg.715,132
12055,297246.15.peg.716,756
12056,297246.15.peg.717,132
12057,297246.15.peg.718,1011
12058,297246.15.peg.719,693
12059,297246.15.peg.720,120
12060,297246.15.peg.721,543
12061,297246.15.peg.722,285
12062,297246.15.peg.723,738
12063,297246.15.peg.724,270
12064,297246.15.peg.725,300
12065,297246.15.peg.726,1395
12066,297246.15.peg.727,114
12067,297246.15.peg.728,165
12068,297246.15.peg.729,201
12069,297246.15.peg.730,162
12070,297246.15.peg.731,714
12071,297246.15.peg.732,1125
12072,297246.15.peg.733,1488
12073,297246.15.peg.734,1143
12074,297246.15.peg.735,915
12075,297246.15.peg.736,1296
12076,297246.15.peg.737,570
12077,297246.15.peg.738,459
12078,297246.15.peg.739,735
12079,297246.15.peg.740,594
12080,297246.15.peg.741,669
12081,297246.15.peg.742,1218
12082,297246.15.peg.743,1236
12083,297246.15.peg.744,1116
12084,297246.15.peg.745,1476
12085,297246.15.peg.746,1116
12086,297246.15.peg.747,1338
12087,297246.15.peg.748,1143
12088,297246.15.peg.749,1545
12089,297246.15.peg.750,297
12090,297246.15.peg.751,1272
12091,297246.15.peg.752,717
12092,297246.15.peg.753,798
12093,297246.15.peg.754,1353
12094,297246.15.peg.755,2313
12095,297246.15.peg.756,501
12096,297246.15.peg.757,1011
12097,297246.15.peg.758,453
12098,297246.15.peg.759,771
12099,297246.15.peg.760,405
12100,297246.15.peg.761,1281
12101,297246.15.peg.762,126
12102,297246.15.peg.763,264
12103,297246.15.peg.764,168
12104,297246.15.peg.765,933
12105,297246.15.peg.766,813
12106,297246.15.peg.767,831
12107,297246.15.peg.768,849
12108,297246.15.peg.769,129
12109,297246.15.peg.770,468
12110,297246.15.peg.771,759
12111,297246.15.peg.772,609
12112,297246.15.peg.773,468
12113,297246.15.peg.774,999
12114,297246.15.peg.775,411
12115,297246.15.peg.776,564
12116,297246.15.rna.11,77
12117,297246.15.peg.777,627
12118,297246.15.peg.778,378
12119,297246.15.peg.779,132
12120,297246.15.peg.780,1140
12121,297246.15.peg.781,375
12122,297246.15.peg.782,348
12123,297246.15.peg.783,1770
12124,297246.15.peg.784,723
12125,297246.15.peg.785,2811
12126,297246.15.peg.786,1230
12127,297246.15.peg.787,1164
12128,297246.15.peg.788,876
12129,297246.15.peg.789,648
12130,297246.15.peg.790,372
12131,297246.15.peg.791,390
12132,297246.15.peg.792,1269
12133,297246.15.peg.793,1458
12134,297246.15.peg.794,282
12135,297246.15.peg.795,948
12136,297246.15.rna.12,75
12137,297246.15.peg.796,120
12138,297246.15.peg.797,600
12139,297246.15.peg.798,507
12140,297246.15.peg.799,1725
12141,297246.15.peg.800,2217
12142,297246.15.peg.801,732
12143,297246.15.peg.802,321
12144,297246.15.peg.803,1068
12145,297246.15.rna.13,74
12146,297246.15.peg.804,621
12147,297246.15.peg.805,825
12148,297246.15.peg.806,231
12149,297246.15.peg.807,1188
12150,297246.15.peg.808,399
12151,297246.15.peg.809,741
12152,297246.15.peg.810,747
12153,297246.15.peg.811,399
12154,297246.15.peg.812,294
12155,297246.15.peg.813,1071
12156,297246.15.peg.814,606
12157,297246.15.peg.815,534
12158,297246.15.peg.816,1434
12159,297246.15.peg.817,1206
12160,297246.15.rna.14,1512
12161,297246.15.rna.15,76
12162,297246.15.rna.16,2910
12163,297246.15.rna.17,118
12164,297246.15.peg.818,537
12165,297246.15.peg.819,1359
12166,297246.15.peg.820,981
12167,297246.15.peg.821,186
12168,297246.15.peg.822,447
12169,297246.15.peg.823,1254
12170,297246.15.peg.824,654
12171,297246.15.peg.825,765
12172,297246.15.peg.826,564
12173,297246.15.peg.827,429
12174,297246.15.peg.828,921
12175,297246.15.peg.829,312
12176,297246.15.peg.830,1512
12177,297246.15.peg.831,261
12178,297246.15.peg.832,339
12179,297246.15.peg.833,582
12180,297246.15.peg.834,186
12181,297246.15.peg.835,816
12182,297246.15.peg.836,573
12183,297246.15.peg.837,123
